Utility,Year,Month,Zip Code,Vintage,Arrearage_Amount
Avista,2025,9,99109,60 Days,14721.11
Avista,2025,9,99173,30 Days,896.24
Avista,2025,6,99025,90 Days +,9208.87
Avista,2025,3,99102,30 Days,1019.23
Avista,2025,8,99125,60 Days,1133.68
Avista,2025,4,99117,90 Days +,1760.99
Avista,2025,5,99170,30 Days,959.44
Avista,2025,5,99171,60 Days,1788.95
Avista,2025,1,99164,Total Arrearages,0.0
Avista,2025,5,99020,90 Days +,176.44
Avista,2025,3,99036,90 Days +,0.0
Avista,2025,3,99219,Total Arrearages,0.0
Avista,2025,1,99032,30 Days,352.26
Avista,2025,6,99020,90 Days +,348.85
Avista,2025,6,99208,30 Days,44003.87
Avista,2025,3,99218,60 Days,9392.85
Avista,2025,9,99101,Total Arrearages,9210.6
Avista,2025,3,99138,30 Days,3581.82
Avista,2025,3,99117,Total Arrearages,896.75
Avista,2025,1,99025,90 Days +,3931.26
Avista,2025,7,99020,90 Days +,312.2
Avista,2025,7,99102,60 Days,1054.62
Avista,2025,7,99126,60 Days,1143.27
Avista,2025,2,99228,Total Arrearages,0.0
Avista,2025,9,99029,Total Arrearages,4842.65
Avista,2025,1,99217,90 Days +,31953.5
Avista,2025,6,99040,Total Arrearages,33794.8
Avista,2025,7,99217,90 Days +,40659.52
Avista,2025,8,99122,Total Arrearages,11748.12
Avista,2025,1,99161,Total Arrearages,3138.0
Avista,2025,1,99022,30 Days,2359.6
Avista,2025,9,99371,30 Days,709.13
Avista,2025,6,99037,60 Days,16236.21
Avista,2025,9,99019,90 Days +,9820.49
Avista,2025,2,99103,90 Days +,0.0
Avista,2025,4,99103,60 Days,1623.12
Avista,2025,5,99202,30 Days,21519.07
Avista,2025,4,99009,Total Arrearages,25529.54
Avista,2025,4,99032,60 Days,3829.54
Avista,2025,8,99206,Total Arrearages,170732.38
Avista,2025,6,99206,60 Days,130903.19
Avista,2025,1,99011,90 Days +,0.0
Avista,2025,5,99138,30 Days,3657.68
Avista,2025,8,98648,30 Days,20.67
Avista,2025,4,99167,90 Days +,723.22
Avista,2025,8,99223,60 Days,85949.26
Avista,2025,2,99026,Total Arrearages,933.92
Avista,2025,8,98857,Total Arrearages,0.0
Avista,2025,7,99161,Total Arrearages,8312.77
Avista,2025,7,99012,30 Days,469.69
Avista,2025,7,99129,60 Days,6256.78
Avista,2025,5,99143,60 Days,2784.33
Avista,2025,5,99019,30 Days,12014.26
Avista,2025,2,99122,Total Arrearages,8854.31
Avista,2025,4,99217,60 Days,85632.05
Avista,2025,5,99224,60 Days,55865.5
Avista,2025,5,99207,60 Days,258184.87
Avista,2025,2,99033,90 Days +,6459.63
Avista,2025,8,99151,60 Days,108.36
Avista,2025,6,99208,90 Days +,124675.68
Avista,2025,2,99164,90 Days +,0.0
Avista,2025,6,99109,30 Days,3139.93
Avista,2025,2,99128,Total Arrearages,709.23
Avista,2025,4,99223,90 Days +,70685.97
Avista,2025,1,99170,30 Days,584.14
Avista,2025,5,99006,Total Arrearages,39255.75
Avista,2025,8,99022,Total Arrearages,18931.81
Avista,2025,8,99403,90 Days +,28442.26
Avista,2025,6,99169,90 Days +,11538.22
Avista,2025,4,99173,30 Days,4492.8
Avista,2025,5,99013,Total Arrearages,60994.91
Avista,2025,6,99004,60 Days,7954.84
Avista,2025,9,99126,Total Arrearages,5508.18
Avista,2025,3,99176,Total Arrearages,0.0
Avista,2025,8,99111,90 Days +,22808.9
Avista,2025,2,99146,30 Days,28.59
Avista,2025,7,99326,Total Arrearages,835.36
Avista,2025,7,99125,60 Days,755.48
Avista,2025,9,99181,90 Days +,2143.41
Avista,2025,2,99224,Total Arrearages,35605.76
Avista,2025,7,99039,Total Arrearages,239.08
Avista,2025,4,99129,60 Days,7226.67
Avista,2025,1,99020,Total Arrearages,0.0
Avista,2025,2,98620,60 Days,105.1
Avista,2025,3,98620,Total Arrearages,282.49
Avista,2025,2,99179,60 Days,353.97
Avista,2025,8,99117,30 Days,207.8
Avista,2025,4,99029,90 Days +,6755.42
Avista,2025,3,99029,30 Days,831.09
Avista,2025,1,99040,Total Arrearages,18241.84
Avista,2025,4,98620,90 Days +,1034.36
Avista,2025,8,99206,60 Days,106120.56
Avista,2025,3,99169,30 Days,1113.56
Avista,2025,6,99029,30 Days,1308.08
Avista,2025,6,99141,Total Arrearages,33808.59
Avista,2025,1,99111,60 Days,711.24
Avista,2025,8,99160,Total Arrearages,291.82
Avista,2025,7,99012,90 Days +,1967.28
Avista,2025,2,99141,60 Days,3643.04
Avista,2025,1,99006,90 Days +,7313.34
Avista,2025,4,99208,Total Arrearages,380243.85
Avista,2025,9,99151,90 Days +,1039.29
Avista,2025,5,99138,90 Days +,10298.21
Avista,2025,3,99006,90 Days +,7694.69
Avista,2025,4,99026,30 Days,2097.12
Avista,2025,3,99037,Total Arrearages,8496.69
Avista,2025,7,99223,Total Arrearages,156857.38
Avista,2025,7,99130,90 Days +,2480.47
Avista,2025,5,99344,90 Days +,29615.9
Avista,2025,3,99207,Total Arrearages,230511.17
Avista,2025,9,98620,60 Days,2784.83
Avista,2025,6,99033,60 Days,3093.46
Avista,2025,4,99004,Total Arrearages,16536.8
Avista,2025,5,99179,90 Days +,3124.26
Avista,2025,9,99205,90 Days +,61842.86
Avista,2025,4,99030,Total Arrearages,7681.11
Avista,2025,9,99224,Total Arrearages,84096.96
Avista,2025,6,99151,90 Days +,180.8
Avista,2025,6,99169,30 Days,1261.26
Avista,2025,5,99019,60 Days,17111.15
Avista,2025,9,99164,Total Arrearages,0.0
Avista,2025,2,99403,30 Days,7772.33
Avista,2025,3,99033,60 Days,4463.57
Avista,2025,2,99402,30 Days,303.49
Avista,2025,9,99326,30 Days,40.67
Avista,2025,1,99131,90 Days +,150.57
Avista,2025,3,99027,Total Arrearages,23479.89
Avista,2025,5,99013,60 Days,14474.98
Avista,2025,8,99040,Total Arrearages,27771.57
Avista,2025,2,99218,90 Days +,14173.22
Avista,2025,6,99122,60 Days,12082.5
Avista,2025,6,99039,90 Days +,0.0
Avista,2025,6,99167,60 Days,1657.74
Avista,2025,8,99185,30 Days,726.55
Avista,2025,6,98620,90 Days +,2561.11
Avista,2025,3,99344,30 Days,7022.39
Avista,2025,5,99148,30 Days,3027.6
Avista,2025,1,99161,30 Days,1584.26
Avista,2025,9,99148,90 Days +,543.6
Avista,2025,5,99034,90 Days +,2356.02
Avista,2025,8,99143,30 Days,249.96
Avista,2025,4,99022,90 Days +,12442.03
Avista,2025,7,99201,30 Days,9917.49
Avista,2025,9,99161,60 Days,4325.54
Avista,2025,6,99148,Total Arrearages,11065.13
Avista,2025,7,99040,90 Days +,20828.92
Avista,2025,4,99125,Total Arrearages,6366.46
Avista,2025,6,99019,30 Days,5119.51
Avista,2025,1,99018,30 Days,104.57
Avista,2025,7,99170,30 Days,637.03
Avista,2025,1,99149,90 Days +,2188.68
Avista,2025,1,99129,30 Days,974.67
Avista,2025,5,99341,60 Days,13346.69
Avista,2025,8,99039,30 Days,428.5
Avista,2025,2,99122,90 Days +,4088.8
Avista,2025,4,99018,30 Days,160.99
Avista,2025,9,99103,90 Days +,2883.75
Avista,2025,5,99163,60 Days,92623.77
Avista,2025,6,99019,90 Days +,6065.76
Avista,2025,3,99004,30 Days,1106.32
Avista,2025,3,99003,Total Arrearages,4395.86
Avista,2025,9,99126,90 Days +,2050.17
Avista,2025,2,99161,30 Days,1770.21
Avista,2025,4,99040,Total Arrearages,26214.3
Avista,2025,7,99130,Total Arrearages,4338.27
Avista,2025,2,99167,Total Arrearages,1086.57
Avista,2025,3,99113,60 Days,464.25
Avista,2025,2,99011,Total Arrearages,0.0
Avista,2025,1,99110,Total Arrearages,2663.55
Avista,2025,8,99032,30 Days,477.27
Avista,2025,6,99013,Total Arrearages,34120.57
Avista,2025,4,99113,Total Arrearages,1403.29
Avista,2025,1,99039,Total Arrearages,1570.11
Avista,2025,6,99185,30 Days,752.23
Avista,2025,8,99173,30 Days,2742.41
Avista,2025,7,99018,Total Arrearages,245.86
Avista,2025,2,99025,Total Arrearages,7255.46
Avista,2025,7,99023,30 Days,1.66
Avista,2025,6,99117,90 Days +,1479.26
Avista,2025,8,99001,60 Days,15540.97
Avista,2025,8,99167,90 Days +,410.67
Avista,2025,4,99157,60 Days,4495.66
Avista,2025,3,99148,30 Days,1526.94
Avista,2025,4,99206,Total Arrearages,211727.45
Avista,2025,8,98620,Total Arrearages,4323.47
Avista,2025,6,99103,60 Days,1568.92
Avista,2025,5,99208,90 Days +,118945.54
Avista,2025,3,99134,Total Arrearages,3054.76
Avista,2025,4,99163,90 Days +,50171.03
Avista,2025,9,99039,90 Days +,0.0
Avista,2025,5,99217,30 Days,26174.13
Avista,2025,9,99040,Total Arrearages,25176.67
Avista,2025,6,99023,90 Days +,0.0
Avista,2025,6,99031,Total Arrearages,2781.93
Avista,2025,4,99040,30 Days,2362.16
Avista,2025,7,99006,Total Arrearages,27684.35
Avista,2025,6,99111,Total Arrearages,28455.94
Avista,2025,3,99134,60 Days,500.83
Avista,2025,3,99006,30 Days,5372.14
Avista,2025,1,99019,30 Days,2139.44
Avista,2025,9,99403,30 Days,10329.49
Avista,2025,9,99001,30 Days,2668.89
Avista,2025,7,99161,60 Days,5566.19
Avista,2025,1,99217,30 Days,14888.85
Avista,2025,7,99005,Total Arrearages,9781.12
Avista,2025,3,99206,60 Days,27544.82
Avista,2025,8,99031,90 Days +,1878.17
Avista,2025,8,99113,Total Arrearages,252.65
Avista,2025,4,99204,60 Days,49271.15
Avista,2025,4,99146,90 Days +,0.0
Avista,2025,6,99219,90 Days +,0.0
Avista,2025,4,99204,90 Days +,25406.94
Avista,2025,2,99111,60 Days,3624.74
Avista,2025,7,99371,Total Arrearages,1855.6
Avista,2025,7,99032,60 Days,2293.66
Avista,2025,5,99129,Total Arrearages,11322.09
Avista,2025,6,99027,60 Days,23394.46
Avista,2025,5,99021,90 Days +,9225.37
Avista,2025,1,99030,90 Days +,4552.91
Avista,2025,6,99033,Total Arrearages,21818.85
Avista,2025,3,99030,Total Arrearages,4044.26
Avista,2025,2,99371,90 Days +,0.0
Avista,2025,8,99149,30 Days,215.43
Avista,2025,5,99216,90 Days +,57856.0
Avista,2025,2,99179,90 Days +,616.56
Avista,2025,8,99170,30 Days,482.86
Avista,2025,2,99341,60 Days,1338.61
Avista,2025,7,99032,30 Days,80.74
Avista,2025,1,99022,Total Arrearages,8727.87
Avista,2025,8,99036,Total Arrearages,0.0
Avista,2025,5,99006,30 Days,8953.39
Avista,2025,9,99157,Total Arrearages,4835.71
Avista,2025,2,99026,60 Days,515.1
Avista,2025,2,99037,60 Days,2072.26
Avista,2025,2,99027,Total Arrearages,11597.79
Avista,2025,8,99163,30 Days,12399.06
Avista,2025,2,99402,60 Days,1287.1
Avista,2025,8,99018,60 Days,216.82
Avista,2025,1,99228,Total Arrearages,0.0
Avista,2025,1,99128,Total Arrearages,722.21
Avista,2025,6,99344,90 Days +,41187.88
Avista,2025,4,99160,30 Days,451.95
Avista,2025,3,99104,Total Arrearages,0.0
Avista,2025,1,99143,30 Days,56.6
Avista,2025,3,99179,60 Days,306.39
Avista,2025,2,99018,30 Days,512.52
Avista,2025,3,99158,30 Days,314.9
Avista,2025,5,99018,60 Days,364.44
Avista,2025,7,99013,30 Days,1992.59
Avista,2025,1,99131,Total Arrearages,150.57
Avista,2025,3,99403,30 Days,11537.5
Avista,2025,4,99137,60 Days,1319.74
Avista,2025,6,99403,30 Days,9791.78
Avista,2025,6,99217,60 Days,100711.27
Avista,2025,6,99110,30 Days,536.8
Avista,2025,6,99159,90 Days +,1401.31
Avista,2025,8,99143,Total Arrearages,7735.21
Avista,2025,4,99151,90 Days +,142.46
Avista,2025,8,99016,30 Days,11776.53
Avista,2025,9,99201,Total Arrearages,127394.8
Avista,2025,3,99402,90 Days +,1962.02
Avista,2025,1,99218,90 Days +,13769.23
Avista,2025,7,99016,30 Days,13255.26
Avista,2025,8,99128,Total Arrearages,1928.88
Avista,2025,4,99223,Total Arrearages,242025.99
Avista,2025,1,98620,Total Arrearages,649.92
Avista,2025,8,99371,Total Arrearages,1583.71
Avista,2025,1,99173,30 Days,4345.88
Avista,2025,3,99131,Total Arrearages,365.23
Avista,2025,9,99141,Total Arrearages,27499.06
Avista,2025,2,99223,90 Days +,42575.08
Avista,2025,7,99169,60 Days,3598.56
Avista,2025,1,99157,30 Days,1006.85
Avista,2025,4,99174,Total Arrearages,813.76
Avista,2025,9,99014,60 Days,577.46
Avista,2025,5,99008,90 Days +,8334.03
Avista,2025,5,99163,Total Arrearages,167728.91
Avista,2025,7,99031,90 Days +,1739.98
Avista,2025,5,99009,60 Days,2976.32
Avista,2025,9,99204,30 Days,5104.99
Avista,2025,8,99149,Total Arrearages,1369.33
Avista,2025,9,98620,Total Arrearages,4614.92
Avista,2025,5,99174,90 Days +,0.0
Avista,2025,9,99129,Total Arrearages,7649.74
Avista,2025,6,99001,Total Arrearages,32626.4
Avista,2025,3,99146,Total Arrearages,515.05
Avista,2025,5,99151,30 Days,909.56
Avista,2025,5,99101,60 Days,4551.71
Avista,2025,7,99037,90 Days +,3503.76
Avista,2025,5,99205,30 Days,55291.37
Avista,2025,1,99208,Total Arrearages,176898.23
Avista,2025,8,99131,90 Days +,0.0
Avista,2025,1,99032,Total Arrearages,4545.09
Avista,2025,1,99025,60 Days,1771.0
Avista,2025,2,99156,Total Arrearages,0.0
Avista,2025,8,99344,Total Arrearages,53972.81
Avista,2025,3,99128,Total Arrearages,980.4
Avista,2025,3,99371,90 Days +,3506.87
Avista,2025,9,99169,Total Arrearages,13576.84
Avista,2025,2,99113,90 Days +,0.0
Avista,2025,1,99016,90 Days +,11022.6
Avista,2025,4,99025,90 Days +,3276.32
Avista,2025,9,99201,60 Days,83751.48
Avista,2025,3,99224,90 Days +,28855.72
Avista,2025,3,99114,Total Arrearages,41999.14
Avista,2025,2,99403,90 Days +,25081.09
Avista,2025,7,99163,Total Arrearages,123073.14
Avista,2025,6,99156,90 Days +,0.0
Avista,2025,5,99179,60 Days,1176.09
Avista,2025,9,99159,90 Days +,3195.02
Avista,2025,5,99107,Total Arrearages,0.0
Avista,2025,7,99371,60 Days,1274.09
Avista,2025,9,99016,Total Arrearages,72976.25
Avista,2025,4,99203,90 Days +,18081.17
Avista,2025,2,99181,90 Days +,6423.37
Avista,2025,5,99206,Total Arrearages,233335.15
Avista,2025,7,99025,30 Days,871.0
Avista,2025,6,99012,60 Days,2235.84
Avista,2025,5,99037,Total Arrearages,24081.6
Avista,2025,6,99223,Total Arrearages,197387.95
Avista,2025,7,99158,60 Days,1326.1
Avista,2025,7,99032,Total Arrearages,4195.51
Avista,2025,5,99039,60 Days,276.98
Avista,2025,9,99016,90 Days +,18709.13
Avista,2025,1,99223,Total Arrearages,88975.57
Avista,2025,7,99103,Total Arrearages,3116.2
Avista,2025,7,99148,60 Days,4585.33
Avista,2025,3,99151,30 Days,82.12
Avista,2025,8,99102,60 Days,1009.44
Avista,2025,1,99223,60 Days,22527.98
Avista,2025,6,99212,30 Days,24247.28
Avista,2025,2,99157,30 Days,1214.19
Avista,2025,9,99223,Total Arrearages,156257.77
Avista,2025,3,99034,30 Days,399.49
Avista,2025,5,99181,90 Days +,10037.51
Avista,2025,9,99179,30 Days,529.89
Avista,2025,7,99143,60 Days,1612.21
Avista,2025,1,99171,Total Arrearages,5625.06
Avista,2025,7,99001,60 Days,25106.96
Avista,2025,1,99004,90 Days +,1014.74
Avista,2025,7,99137,Total Arrearages,4782.95
Avista,2025,9,99012,90 Days +,353.69
Avista,2025,4,99169,60 Days,5060.41
Avista,2025,5,99216,60 Days,107717.13
Avista,2025,3,99202,60 Days,31100.38
Avista,2025,2,99103,Total Arrearages,611.42
Avista,2025,6,99128,Total Arrearages,1784.32
Avista,2025,8,99149,90 Days +,794.11
Avista,2025,3,99138,Total Arrearages,7712.13
Avista,2025,9,99013,30 Days,1242.77
Avista,2025,5,99134,60 Days,2296.5
Avista,2025,8,99138,60 Days,5771.12
Avista,2025,2,99163,30 Days,9551.31
Avista,2025,3,99019,30 Days,3604.47
Avista,2025,6,99014,60 Days,453.75
Avista,2025,4,99204,Total Arrearages,85053.27
Avista,2025,8,99204,Total Arrearages,70667.04
Avista,2025,2,99023,90 Days +,0.0
Avista,2025,9,99158,90 Days +,1955.24
Avista,2025,2,99101,Total Arrearages,6081.55
Avista,2025,4,99129,90 Days +,4592.96
Avista,2025,1,99148,60 Days,2608.08
Avista,2025,3,99171,30 Days,1180.3
Avista,2025,5,99021,30 Days,7217.67
Avista,2025,9,99113,30 Days,147.54
Avista,2025,7,99134,30 Days,378.84
Avista,2025,8,99005,30 Days,2371.62
Avista,2025,9,99137,90 Days +,2025.94
Avista,2025,2,99037,90 Days +,3204.86
Avista,2025,6,99203,60 Days,40889.9
Avista,2025,4,99109,Total Arrearages,22598.56
Avista,2025,5,99031,60 Days,3638.97
Avista,2025,7,99203,90 Days +,16749.46
Avista,2025,7,99216,60 Days,75905.97
Avista,2025,5,99026,Total Arrearages,7883.56
Avista,2025,5,99402,Total Arrearages,5142.19
Avista,2025,6,99228,90 Days +,0.0
Avista,2025,5,99005,90 Days +,2555.69
Avista,2025,9,99107,Total Arrearages,0.0
Avista,2025,9,98648,60 Days,497.17
Avista,2025,8,99148,30 Days,1787.86
Avista,2025,2,99344,90 Days +,9373.84
Avista,2025,3,99018,Total Arrearages,2674.67
Avista,2025,7,99179,30 Days,210.31
Avista,2025,4,98648,90 Days +,307.47
Avista,2025,9,99125,30 Days,100.44
Avista,2025,2,99026,90 Days +,0.0
Avista,2025,4,99402,60 Days,2759.87
Avista,2025,6,99220,Total Arrearages,0.0
Avista,2025,5,99173,90 Days +,19310.98
Avista,2025,8,99103,30 Days,309.46
Avista,2025,6,99143,Total Arrearages,5083.35
Avista,2025,9,99033,60 Days,1736.95
Avista,2025,5,99114,90 Days +,26299.14
Avista,2025,5,99159,90 Days +,4713.06
Avista,2025,2,99161,90 Days +,203.95
Avista,2025,5,99039,30 Days,500.99
Avista,2025,9,99110,90 Days +,823.03
Avista,2025,3,99026,60 Days,328.41
Avista,2025,1,99159,60 Days,359.11
Avista,2025,9,99160,Total Arrearages,320.24
Avista,2025,5,99122,60 Days,8074.41
Avista,2025,6,99212,Total Arrearages,214100.65
Avista,2025,8,99113,90 Days +,0.0
Avista,2025,4,99201,60 Days,89978.72
Avista,2025,4,99117,Total Arrearages,3848.75
Avista,2025,1,99009,60 Days,974.61
Avista,2025,9,99101,30 Days,1170.77
Avista,2025,5,99176,30 Days,625.11
Avista,2025,8,99033,Total Arrearages,16811.35
Avista,2025,4,99109,90 Days +,11226.95
Avista,2025,8,99137,Total Arrearages,4789.2
Avista,2025,7,99204,60 Days,48112.81
Avista,2025,3,99148,90 Days +,6486.38
Avista,2025,3,99143,90 Days +,2353.82
Avista,2025,7,99005,90 Days +,1958.62
Avista,2025,3,99004,90 Days +,1332.5
Avista,2025,2,99203,Total Arrearages,26939.1
Avista,2025,1,99224,Total Arrearages,36531.88
Avista,2025,5,99006,90 Days +,10422.51
Avista,2025,5,99151,60 Days,165.93
Avista,2025,6,99218,Total Arrearages,99812.04
Avista,2025,6,99151,30 Days,261.0
Avista,2025,4,99006,Total Arrearages,30225.51
Avista,2025,5,99025,90 Days +,3477.91
Avista,2025,8,99158,90 Days +,2025.85
Avista,2025,3,99217,30 Days,20914.53
Avista,2025,5,99157,60 Days,2726.9
Avista,2025,3,99111,30 Days,2442.64
Avista,2025,2,99004,90 Days +,848.16
Avista,2025,3,99174,Total Arrearages,140.38
Avista,2025,7,99206,60 Days,100467.32
Avista,2025,9,99126,60 Days,2383.96
Avista,2025,1,99109,30 Days,567.7
Avista,2025,8,99206,30 Days,17669.54
Avista,2025,5,99403,90 Days +,28634.54
Avista,2025,7,99403,60 Days,38294.48
Avista,2025,6,99039,60 Days,2446.93
Avista,2025,8,99012,60 Days,484.63
Avista,2025,8,99156,Total Arrearages,0.0
Avista,2025,5,99033,30 Days,856.47
Avista,2025,8,99171,90 Days +,5629.33
Avista,2025,3,99163,60 Days,12877.0
Avista,2025,4,99157,Total Arrearages,7424.27
Avista,2025,6,98648,90 Days +,419.39
Avista,2025,3,99179,90 Days +,1086.42
Avista,2025,6,99129,30 Days,1686.82
Avista,2025,4,99031,90 Days +,843.27
Avista,2025,6,99326,60 Days,1056.61
Avista,2025,2,99037,30 Days,1096.84
Avista,2025,5,99102,Total Arrearages,4800.44
Avista,2025,5,99029,Total Arrearages,6411.89
Avista,2025,2,99019,Total Arrearages,10860.66
Avista,2025,8,99216,90 Days +,41109.29
Avista,2025,6,99006,60 Days,26207.0
Avista,2025,7,99020,30 Days,21.12
Avista,2025,9,99134,Total Arrearages,7229.51
Avista,2025,1,99101,30 Days,1877.62
Avista,2025,8,99130,90 Days +,3271.18
Avista,2025,6,99181,60 Days,9835.16
Avista,2025,8,99224,Total Arrearages,80345.54
Avista,2025,7,99019,Total Arrearages,31067.95
Avista,2025,8,99148,60 Days,9078.49
Avista,2025,7,99021,90 Days +,7045.44
Avista,2025,1,99113,60 Days,379.82
Avista,2025,3,99022,Total Arrearages,16434.99
Avista,2025,9,99201,90 Days +,33574.66
Avista,2025,7,98648,30 Days,34.47
Avista,2025,2,99029,60 Days,1814.27
Avista,2025,6,99016,90 Days +,23177.82
Avista,2025,3,99344,Total Arrearages,21354.0
Avista,2025,4,99181,60 Days,6345.58
Avista,2025,9,99174,60 Days,262.01
Avista,2025,3,99167,90 Days +,1184.12
Avista,2025,1,99201,Total Arrearages,54865.78
Avista,2025,7,99141,30 Days,4494.93
Avista,2025,7,99122,90 Days +,2868.11
Avista,2025,6,99201,90 Days +,55842.57
Avista,2025,4,99216,90 Days +,51563.82
Avista,2025,3,99228,90 Days +,0.0
Avista,2025,6,99223,30 Days,16778.28
Avista,2025,5,99156,Total Arrearages,0.0
Avista,2025,5,99218,30 Days,12633.19
Avista,2025,4,99022,Total Arrearages,24870.36
Avista,2025,4,99021,90 Days +,12853.35
Avista,2025,9,99206,30 Days,19416.96
Avista,2025,8,99040,90 Days +,18932.62
Avista,2025,8,99228,Total Arrearages,0.0
Avista,2025,4,99163,60 Days,88719.71
Avista,2025,2,99174,30 Days,227.96
Avista,2025,9,99326,Total Arrearages,737.97
Avista,2025,1,99204,60 Days,3321.74
Avista,2025,1,99137,90 Days +,2377.78
Avista,2025,6,99016,30 Days,10903.79
Avista,2025,8,99169,90 Days +,8123.6
Avista,2025,3,99026,90 Days +,193.94
Avista,2025,9,99020,Total Arrearages,647.03
Avista,2025,8,99027,90 Days +,10134.87
Avista,2025,5,99102,60 Days,2855.15
Avista,2025,3,99008,30 Days,170.84
Avista,2025,5,99114,Total Arrearages,77118.17
Avista,2025,9,99005,30 Days,2238.56
Avista,2025,7,99109,90 Days +,13790.02
Avista,2025,1,99020,90 Days +,0.0
Avista,2025,3,99013,30 Days,2959.4
Avista,2025,6,99202,90 Days +,52823.12
Avista,2025,9,99171,60 Days,2141.33
Avista,2025,3,99001,Total Arrearages,17985.03
Avista,2025,7,99034,Total Arrearages,1413.88
Avista,2025,9,99005,90 Days +,1946.37
Avista,2025,7,99014,Total Arrearages,710.33
Avista,2025,3,99032,90 Days +,5374.2
Avista,2025,1,99160,30 Days,172.04
Avista,2025,5,99014,Total Arrearages,612.03
Avista,2025,5,99025,Total Arrearages,11556.61
Avista,2025,5,99005,30 Days,2478.2
Avista,2025,4,99032,Total Arrearages,8009.84
Avista,2025,9,99181,30 Days,1907.01
Avista,2025,4,99371,Total Arrearages,1834.11
Avista,2025,8,99004,60 Days,4056.49
Avista,2025,5,99032,Total Arrearages,6757.13
Avista,2025,3,99001,60 Days,5369.33
Avista,2025,6,99149,Total Arrearages,5622.12
Avista,2025,4,99006,90 Days +,10632.16
Avista,2025,9,99033,30 Days,272.65
Avista,2025,2,99204,60 Days,4884.25
Avista,2025,7,99179,60 Days,905.75
Avista,2025,9,99202,30 Days,14029.65
Avista,2025,6,99161,Total Arrearages,11860.3
Avista,2025,6,99161,90 Days +,6301.77
Avista,2025,2,99101,30 Days,1618.54
Avista,2025,3,99167,30 Days,1167.02
Avista,2025,7,99117,Total Arrearages,826.94
Avista,2025,1,99169,90 Days +,1070.87
Avista,2025,4,99102,60 Days,1818.28
Avista,2025,2,99030,60 Days,648.56
Avista,2025,8,99109,Total Arrearages,17561.44
Avista,2025,8,99009,30 Days,1116.02
Avista,2025,8,99403,Total Arrearages,96905.48
Avista,2025,3,99224,Total Arrearages,56348.98
Avista,2025,2,99220,90 Days +,0.0
Avista,2025,4,99218,Total Arrearages,91538.34
Avista,2025,8,99341,30 Days,807.69
Avista,2025,7,99185,60 Days,2055.74
Avista,2025,1,98857,Total Arrearages,0.0
Avista,2025,4,99027,90 Days +,9806.07
Avista,2025,6,99037,Total Arrearages,20055.76
Avista,2025,5,99022,90 Days +,8478.31
Avista,2025,7,99031,Total Arrearages,3317.17
Avista,2025,1,99224,60 Days,6065.88
Avista,2025,8,99025,90 Days +,2310.36
Avista,2025,4,99217,90 Days +,48903.6
Avista,2025,6,99134,60 Days,5814.29
Avista,2025,3,99141,90 Days +,5936.94
Avista,2025,3,99218,90 Days +,21103.29
Avista,2025,6,99402,60 Days,3928.57
Avista,2025,5,99130,90 Days +,4108.28
Avista,2025,8,99101,Total Arrearages,9218.18
Avista,2025,1,99006,Total Arrearages,14902.18
Avista,2025,7,99179,90 Days +,3374.36
Avista,2025,1,99003,60 Days,1329.2
Avista,2025,6,99149,90 Days +,3918.24
Avista,2025,5,99031,90 Days +,2257.57
Avista,2025,8,99003,Total Arrearages,9884.23
Avista,2025,7,99103,90 Days +,2051.06
Avista,2025,5,99341,90 Days +,3416.95
Avista,2025,8,99110,60 Days,414.17
Avista,2025,5,99181,Total Arrearages,21437.13
Avista,2025,6,99202,30 Days,18466.07
Avista,2025,4,99101,60 Days,4982.02
Avista,2025,7,99003,60 Days,4602.99
Avista,2025,7,99207,30 Days,39600.62
Avista,2025,4,99212,30 Days,32594.59
Avista,2025,7,99020,60 Days,600.9
Avista,2025,5,99109,90 Days +,12386.89
Avista,2025,1,99169,60 Days,368.29
Avista,2025,6,99341,60 Days,12962.74
Avista,2025,4,99169,30 Days,2479.45
Avista,2025,7,99149,Total Arrearages,1733.4
Avista,2025,3,99403,90 Days +,28375.47
Avista,2025,3,99181,60 Days,2110.14
Avista,2025,3,99161,90 Days +,1899.67
Avista,2025,7,99130,60 Days,1686.74
Avista,2025,4,99039,60 Days,2327.16
Avista,2025,1,98648,Total Arrearages,341.28
Avista,2025,4,98648,Total Arrearages,2185.48
Avista,2025,2,99138,Total Arrearages,5670.27
Avista,2025,8,99157,60 Days,2946.54
Avista,2025,5,99030,Total Arrearages,8372.67
Avista,2025,2,99207,30 Days,53923.9
Avista,2025,6,99207,60 Days,266765.95
Avista,2025,4,99143,30 Days,825.17
Avista,2025,9,99005,Total Arrearages,11576.11
Avista,2025,1,99130,90 Days +,0.0
Avista,2025,2,99111,Total Arrearages,15228.61
Avista,2025,2,99039,90 Days +,0.0
Avista,2025,9,99185,60 Days,1652.4
Avista,2025,8,99158,30 Days,127.16
Avista,2025,9,99031,Total Arrearages,2953.54
Avista,2025,8,99117,90 Days +,642.07
Avista,2025,9,99371,Total Arrearages,1359.62
Avista,2025,6,99148,60 Days,7067.29
Avista,2025,4,99371,90 Days +,651.07
Avista,2025,6,99170,Total Arrearages,5648.82
Avista,2025,7,99001,30 Days,2903.53
Avista,2025,4,99402,Total Arrearages,4784.28
Avista,2025,9,99141,90 Days +,7325.1
Avista,2025,6,99206,30 Days,16873.78
Avista,2025,5,99371,Total Arrearages,3007.72
Avista,2025,4,99110,60 Days,6610.18
