Utility,Year,Month,Zip Code,Late Fee Amount
PAC,2024,5,99323,0.0
PSE,2022,9,98503,0.0
Avista,2021,7,99129,0.0
PSE,2024,10,98512,0.0
PSE,2025,3,98101,0.0
PSE,2025,12,98166,0.0
CNG,2024,11,98292,0.0
PSE,2023,1,98275,0.0
CNG,2023,6,98233,0.0
CNG,2024,1,98366,0.0
PSE,2025,6,98346,0.0
CNG,2023,7,98244,0.0
Avista,2024,11,99170,0.0
Avista,2022,3,99156,0.0
PAC,2020,5,99360,0.0
CNG,2024,5,98220,0.0
Avista,2025,8,99005,0.0
PSE,2022,11,98002,0.0
Avista,2020,11,99326,0.0
Avista,2024,7,99104,0.0
PAC,2022,5,98942,0.0
CNG,2022,5,98932,0.0
NWN,2023,7,98605,0.0
PSE,2023,9,98422,0.0
PSE,2022,12,98010,0.0
PSE,2021,3,98126,0.0
NWN,2023,9,98672,0.0
PSE,2025,9,98260,0.0
PSE,2022,11,98004,0.0
CNG,2025,6,98557,0.0
CNG,2025,8,99301,0.0
Avista,2022,10,99101,0.0
PAC,2022,7,98944,0.0
PSE,2023,11,98045,0.0
PSE,2023,6,98934,0.0
Avista,2022,8,99149,0.0
PSE,2020,12,98392,0.0
Avista,2022,6,99212,0.0
PSE,2020,4,98105,0.0
NWN,2023,4,98684,0.0
PSE,2025,1,98051,0.0
CNG,2025,6,98232,0.0
CNG,2020,3,98848,8.49
CNG,2025,5,99337,0.0
Avista,2020,12,99018,0.0
PSE,2022,11,98934,0.0
NWN,2022,2,98127,0.0
CNG,2024,7,98520,0.0
PAC,2023,1,99348,0.0
PSE,2020,11,98466,0.0
PSE,2022,6,98273,0.0
PAC,2023,9,98948,0.0
PSE,2023,2,98446,0.0
PSE,2020,7,98051,0.0
PSE,2022,12,98387,0.0
PAC,2022,12,99348,0.0
PSE,2024,10,98366,0.0
NWN,2021,6,98685,0.0
Avista,2023,5,99130,0.0
PAC,2024,7,99347,0.0
PSE,2021,10,98188,0.0
Avista,2021,12,99402,0.0
Avista,2023,11,99224,0.0
CNG,2020,2,98370,0.0
CNG,2022,11,98524,0.0
PSE,2025,10,98026,0.0
Avista,2020,3,99018,0.0
PSE,2025,6,98074,0.0
PAC,2020,8,98952,0.0
PSE,2023,11,98007,0.0
CNG,2021,7,98247,0.0
Avista,2022,2,99207,0.0
CNG,2025,8,99353,0.0
PAC,2021,7,98921,0.0
Avista,2021,4,99030,0.0
PAC,2023,11,98903,0.0
PSE,2024,2,98178,0.0
PSE,2023,1,98383,0.0
Avista,2024,4,99159,0.0
NWN,2022,11,98026,0.0
CNG,2020,8,98247,0.0
PAC,2023,12,98935,0.0
PSE,2024,7,98466,0.0
PSE,2023,12,98444,0.0
PSE,2020,12,98029,0.0
Avista,2023,3,99204,0.0
PSE,2022,7,98444,0.0
PSE,2021,5,98934,0.0
PAC,2023,2,99328,0.0
CNG,2023,7,98277,0.0
NWN,2025,5,98307,0.0
PSE,2022,11,98032,0.0
PSE,2024,2,98199,0.0
PSE,2022,5,98119,0.0
Avista,2025,4,99151,0.0
CNG,2020,4,98277,0.0
CNG,2022,12,98944,0.0
PAC,2022,9,99328,0.0
Avista,2022,10,99159,0.0
CNG,2023,10,99336,0.0
PSE,2020,12,98019,0.0
Avista,2021,5,99157,0.0
CNG,2023,10,99337,0.0
CNG,2022,4,98345,0.0
Avista,2023,5,99158,0.0
Avista,2020,9,99107,0.0
PSE,2023,8,98380,0.0
CNG,2022,9,98837,0.0
PSE,2023,11,98028,0.0
PSE,2024,1,98110,0.0
Avista,2023,11,99151,0.0
NWN,2020,12,98208,0.0
PSE,2024,10,98233,0.0
Avista,2021,7,99033,0.0
CNG,2021,7,98524,0.0
Avista,2025,6,99144,0.0
NWN,2023,12,98648,0.0
PSE,2022,3,98033,0.0
PSE,2024,8,98360,0.0
PSE,2020,6,98117,0.0
PSE,2020,9,98941,0.0
PSE,2022,9,98408,0.0
PSE,2023,3,98239,0.0
CNG,2022,12,98626,0.0
PSE,2021,11,98255,0.0
NWN,2025,7,98626,0.0
Avista,2025,4,99110,0.0
Avista,2023,7,99141,0.0
Avista,2023,8,99031,0.0
PSE,2024,3,98513,0.0
PSE,2022,9,98092,0.0
CNG,2023,1,98557,0.0
Avista,2024,1,99018,0.0
NWN,2020,11,98671,0.0
CNG,2023,4,98226,0.0
PSE,2022,12,98072,0.0
Avista,2025,2,99179,0.0
CNG,2023,12,98902,0.0
PSE,2024,5,98409,0.0
PSE,2024,1,98233,0.0
NWN,2020,6,98666,0.0
Avista,2022,2,99013,0.0
Avista,2021,4,99040,0.0
PSE,2023,1,98513,0.0
NWN,2021,3,98672,0.0
Avista,2023,7,99012,0.0
PSE,2022,8,98332,0.0
PAC,2024,2,98933,0.0
PSE,2024,2,98391,0.0
PSE,2020,3,98033,0.0
Avista,2020,8,99174,0.0
PAC,2022,11,98936,0.0
Avista,2021,2,99027,0.0
PSE,2025,12,98272,0.0
Avista,2025,5,99157,0.0
Avista,2023,1,99030,0.0
PSE,2025,3,98104,0.0
NWN,2025,2,98686,0.0
Avista,2024,11,99220,0.0
NWN,2023,4,98642,0.0
PSE,2025,1,98255,0.0
CNG,2025,1,98563,0.0
PSE,2023,3,98233,0.0
PSE,2020,3,98188,0.0
PSE,2020,7,98027,0.0
PAC,2024,1,99328,0.0
NWN,2021,7,98666,0.0
PSE,2020,10,98311,0.0
NWN,2024,9,98604,0.0
Avista,2020,8,99216,0.0
NWN,2024,5,98208,0.0
CNG,2024,10,99323,0.0
PSE,2025,9,98275,0.0
PAC,2021,9,98902,0.0
Avista,2020,8,99033,0.0
PSE,2024,7,98232,0.0
PSE,2023,12,98346,0.0
Avista,2025,9,99113,0.0
Avista,2024,8,99179,0.0
PSE,2025,10,98409,0.0
PSE,2020,10,98108,0.0
PSE,2024,11,98270,0.0
PSE,2023,10,98201,0.0
PSE,2025,3,98027,0.0
PSE,2020,10,98126,0.0
PSE,2025,1,98105,0.0
PSE,2023,1,98273,0.0
Avista,2022,4,99019,0.0
CNG,2023,6,98292,0.0
PSE,2025,9,98201,0.0
PSE,2023,6,98371,0.0
CNG,2023,5,98247,0.0
PSE,2022,11,98387,0.0
Avista,2022,12,99111,0.0
NWN,2022,4,98626,0.0
Avista,2022,7,99019,0.0
PSE,2024,10,98148,0.0
Avista,2024,1,99111,0.0
PSE,2020,5,98244,0.0
CNG,2020,8,98223,0.0
PSE,2021,6,98271,0.0
PSE,2022,12,98338,0.0
PAC,2020,12,99360,0.0
NWN,2024,10,98675,0.0
Avista,2023,1,99185,0.0
Avista,2021,7,99009,0.0
PAC,2020,1,98942,1368.0
PSE,2023,10,98310,0.0
PSE,2021,2,98112,0.0
CNG,2024,7,98611,0.0
PAC,2020,4,99361,0.0
PSE,2022,6,98390,0.0
Avista,2025,7,99207,0.0
PSE,2023,3,98146,0.0
PSE,2023,8,98105,0.0
CNG,2025,9,98277,0.0
CNG,2022,10,98948,0.0
NWN,2023,5,98635,0.0
CNG,2021,11,98520,0.0
PSE,2021,4,98011,0.0
PAC,2024,6,98947,0.0
Avista,2023,7,99114,0.0
CNG,2024,5,98273,0.0
Avista,2024,6,99174,0.0
PSE,2020,10,98045,0.0
NWN,2020,5,98665,0.0
PSE,2024,11,98232,0.0
CNG,2021,2,98901,0.0
PSE,2022,3,98346,0.0
CNG,2022,5,98312,0.0
PSE,2022,3,98248,0.0
PSE,2022,11,98110,0.0
PSE,2020,12,98224,0.0
Avista,2020,5,99402,0.0
PSE,2022,7,98199,0.0
CNG,2025,9,98902,0.0
PSE,2020,4,98178,0.0
PSE,2022,7,98266,0.0
Avista,2021,4,99160,0.0
CNG,2023,9,98903,0.0
PSE,2024,1,98168,0.0
PSE,2024,5,98466,0.0
Avista,2024,6,99171,0.0
Avista,2025,4,99174,0.0
Avista,2024,7,99157,0.0
PAC,2023,9,99363,0.0
Avista,2020,8,99018,0.0
PSE,2021,11,98030,0.0
CNG,2025,12,98295,0.0
PSE,2025,2,98004,0.0
PSE,2022,1,98010,0.0
PSE,2024,12,98239,0.0
Avista,2025,12,99212,0.0
Avista,2022,7,99103,0.0
PSE,2022,6,98092,0.0
PSE,2024,10,98392,0.0
PAC,2025,10,98944,5.52
PSE,2020,10,98021,0.0
CNG,2023,2,98366,0.0
PSE,2022,2,98342,0.0
Avista,2024,2,99137,0.0
Avista,2022,4,99009,0.0
Avista,2024,8,99159,0.0
CNG,2020,6,99324,0.0
Avista,2021,5,99207,0.0
Avista,2020,3,99104,0.0
CNG,2025,5,98944,0.0
Avista,2024,12,99009,0.0
CNG,2020,5,98292,0.0
PSE,2024,10,98110,0.0
PSE,2024,6,98198,0.0
PSE,2020,3,98516,0.0
PSE,2023,11,98266,0.0
CNG,2022,8,98802,0.0
PSE,2023,6,98360,0.0
Avista,2021,11,99134,0.0
Avista,2023,9,98857,0.0
PSE,2023,9,98029,0.0
PSE,2020,11,98237,0.0
NWN,2020,12,98682,0.0
NWN,2022,10,98671,0.0
Avista,2020,10,98620,0.0
PAC,2023,2,98932,0.0
PSE,2025,1,98038,0.0
PSE,2024,8,98155,0.0
PSE,2023,4,98043,0.0
PSE,2025,5,98439,0.0
PSE,2020,7,98467,0.0
NWN,2023,12,98607,0.0
PSE,2022,2,98011,0.0
PSE,2021,7,98402,0.0
NWN,2024,9,98208,0.0
PSE,2020,8,98335,0.0
Avista,2021,9,99029,0.0
Avista,2025,8,99031,0.0
Avista,2024,9,99169,0.0
CNG,2020,1,98942,0.0
Avista,2022,5,99134,0.0
Avista,2023,3,99143,0.0
PSE,2020,5,98359,0.0
PSE,2025,9,98019,0.0
PSE,2020,7,98444,0.0
PSE,2021,9,98367,0.0
PSE,2024,1,98033,0.0
PSE,2022,4,98051,0.0
NWN,2024,5,98660,0.0
PSE,2022,6,98177,0.0
Avista,2022,2,99130,0.0
PAC,2020,5,98902,0.0
PSE,2020,8,98188,0.0
NWN,2022,6,98119,0.0
Avista,2023,12,99164,0.0
PSE,2023,4,98012,0.0
PAC,2021,10,98921,0.0
PSE,2021,2,98106,0.0
Avista,2025,5,99208,0.0
Avista,2021,12,99101,0.0
CNG,2023,1,98273,0.0
Avista,2022,5,99173,0.0
PSE,2022,12,98059,0.0
PSE,2025,3,98188,0.0
Avista,2022,11,99158,0.0
PSE,2022,1,98225,0.0
Avista,2022,6,99109,0.0
PSE,2022,6,98589,0.0
PSE,2023,1,98373,0.0
NWN,2022,3,98127,0.0
PSE,2022,11,98166,0.0
Avista,2022,5,99171,0.0
NWN,2023,11,97301,0.0
PSE,2022,9,98224,0.0
PAC,2023,12,99347,0.0
Avista,2023,1,99008,0.0
PSE,2025,3,98106,0.0
NWN,2024,4,98606,0.0
Avista,2020,6,99344,0.0
PSE,2023,6,98198,0.0
Avista,2025,8,99101,0.0
PSE,2022,1,98108,0.0
PSE,2024,3,98040,0.0
PSE,2025,1,98146,0.0
PSE,2020,6,98941,0.0
PAC,2020,7,98951,0.0
Avista,2020,9,99219,0.0
Avista,2025,10,99137,0.0
Avista,2024,10,99029,0.0
PSE,2021,10,98596,0.0
NWN,2021,8,98127,0.0
PAC,2024,10,98901,0.0
PSE,2023,5,98056,0.0
PSE,2022,7,98579,0.0
PSE,2025,11,98404,0.0
CNG,2025,3,98274,0.0
Avista,2022,12,99181,0.0
PSE,2020,10,98117,0.0
PSE,2021,10,98074,0.0
Avista,2025,2,99033,0.0
CNG,2022,11,98557,0.0
Avista,2022,2,99004,0.0
Avista,2023,7,99159,0.0
CNG,2024,3,99353,0.0
PSE,2020,4,98283,0.0
Avista,2024,3,99208,0.0
PAC,2025,5,98948,33.39
NWN,2021,11,98668,0.0
NWN,2021,10,98666,0.0
Avista,2021,11,99206,0.0
PSE,2025,6,98332,0.0
Avista,2025,9,99164,0.0
PSE,2025,4,98007,0.0
NWN,2022,8,98610,0.0
PSE,2023,1,98531,0.0
Avista,2023,4,99125,0.0
PSE,2024,2,98271,0.0
NWN,2022,9,98635,0.0
Avista,2022,8,99228,0.0
PSE,2021,12,98109,0.0
NWN,2021,8,98607,0.0
PAC,2022,1,99348,0.0
CNG,2020,8,99344,0.0
PSE,2025,5,98408,0.0
Avista,2024,6,99016,0.0
PSE,2024,9,98021,0.0
Avista,2025,10,99114,0.0
CNG,2021,2,98674,0.0
CNG,2024,9,98524,0.0
PAC,2024,5,98953,0.0
NWN,2023,3,98672,0.0
NWN,2024,1,98662,0.0
Avista,2025,7,99161,0.0
CNG,2020,7,99337,0.0
Avista,2023,9,99217,0.0
PSE,2023,1,98002,0.0
NWN,2020,7,98864,0.0
Avista,2020,4,99326,0.0
Avista,2024,10,99008,0.0
CNG,2022,11,98930,0.0
PSE,2025,2,98006,0.0
Avista,2022,5,99034,0.0
PSE,2021,7,98310,0.0
NWN,2023,10,98635,0.0
Avista,2025,7,99117,0.0
PSE,2024,6,98029,0.0
Avista,2020,9,99260,0.0
PSE,2020,9,98406,0.0
CNG,2020,8,98282,0.0
PSE,2023,12,98342,0.0
Avista,2024,4,99208,0.0
Avista,2020,6,99158,0.0
PSE,2023,2,98226,0.0
Avista,2024,9,99219,0.0
CNG,2021,9,98230,0.0
PSE,2024,11,98057,0.0
Avista,2024,9,99402,0.0
Avista,2020,9,99023,0.0
Avista,2021,3,99223,0.0
PSE,2025,5,98310,0.0
PSE,2024,5,98033,0.0
CNG,2022,5,98226,0.0
NWN,2024,11,98635,0.0
Avista,2023,6,99205,0.0
PSE,2024,1,98010,0.0
PSE,2022,3,98037,0.0
PSE,2020,7,98057,0.0
Avista,2021,8,99001,0.0
PSE,2021,10,98226,0.0
CNG,2025,7,99301,0.0
PSE,2025,2,98424,0.0
PSE,2021,3,98922,0.0
CNG,2024,5,98942,0.0
PSE,2024,6,98008,0.0
Avista,2024,9,99103,0.0
CNG,2020,5,98282,0.0
Avista,2021,8,99164,0.0
Avista,2020,5,99129,0.0
PAC,2023,7,98935,0.0
Avista,2020,11,99022,0.0
CNG,2024,11,98232,0.0
PSE,2022,1,98006,0.0
PSE,2020,5,98332,0.0
PSE,2025,1,98387,0.0
Avista,2023,8,99016,0.0
PSE,2021,10,98106,0.0
CNG,2024,11,98229,0.0
CNG,2021,11,98802,0.0
PSE,2021,8,98074,0.0
Avista,2025,12,99148,0.0
PSE,2021,8,98101,0.0
CNG,2025,9,98292,0.0
CNG,2024,2,98277,0.0
Avista,2025,5,99218,0.0
CNG,2020,12,98233,0.0
Avista,2022,2,99003,0.0
PSE,2023,5,98026,0.0
PSE,2024,5,98596,0.0
Avista,2021,6,99203,0.0
Avista,2021,10,99143,0.0
PSE,2025,6,98148,0.0
CNG,2022,10,98383,0.0
CNG,2022,7,98848,0.0
PSE,2023,8,98226,0.0
PSE,2022,1,98226,0.0
PAC,2020,4,99360,0.0
PSE,2025,7,98104,0.0
PAC,2020,1,98951,1253.0
CNG,2023,9,98274,0.0
Avista,2024,10,99179,0.0
Avista,2020,12,99207,0.0
PSE,2020,12,98001,0.0
PSE,2025,2,98038,0.0
NWN,2020,8,98119,0.0
Avista,2022,10,99144,0.0
PAC,2025,6,98908,52.96
Avista,2021,3,99039,0.0
CNG,2022,7,98801,0.0
Avista,2021,9,99170,0.0
PAC,2023,3,98937,0.0
Avista,2023,12,99014,0.0
PSE,2021,1,98029,0.0
PSE,2021,12,98201,0.0
NWN,2025,8,98601,0.0
NWN,2020,8,98604,0.0
PSE,2021,5,98257,0.0
PSE,2020,5,98104,0.0
PSE,2024,9,98022,0.0
PSE,2021,1,98941,0.0
PSE,2025,12,98338,0.0
PSE,2022,6,98366,0.0
NWN,2021,10,98683,0.0
CNG,2024,12,98248,0.0
PSE,2020,3,98926,0.0
Avista,2020,11,99202,0.0
PAC,2021,5,98938,0.0
Avista,2022,11,99036,0.0
NWN,2024,9,98629,0.0
Avista,2021,1,99006,0.0
Avista,2022,7,99012,0.0
Avista,2021,6,99174,0.0
PSE,2021,4,98203,0.0
PSE,2021,10,98103,0.0
PSE,2025,5,98027,0.0
PSE,2025,3,98272,0.0
PSE,2020,5,98006,0.0
CNG,2020,1,98221,0.0
Avista,2021,6,99402,0.0
Avista,2023,7,99201,0.0
CNG,2021,2,99353,0.0
PSE,2022,7,98198,0.0
Avista,2021,6,99114,0.0
PSE,2022,6,98392,0.0
PSE,2020,6,98262,0.0
PSE,2024,11,98502,0.0
Avista,2025,8,99402,0.0
CNG,2023,4,98232,0.0
CNG,2024,11,99353,0.0
PSE,2020,2,98001,0.0
CNG,2024,2,99362,0.0
Avista,2022,10,99163,0.0
PSE,2023,8,98327,0.0
CNG,2023,8,98632,0.0
CNG,2024,3,98248,0.0
CNG,2021,3,99323,0.0
CNG,2025,11,98837,0.0
PAC,2022,9,98921,0.0
PSE,2021,12,98337,0.0
CNG,2021,3,99324,0.0
PAC,2023,6,98952,0.0
PSE,2022,12,98274,0.0
CNG,2025,12,99336,0.0
Avista,2025,4,98857,0.0
Avista,2022,1,99025,0.0
PSE,2021,6,98370,0.0
Avista,2023,2,99223,0.0
Avista,2025,4,99217,0.0
NWN,2025,2,98661,0.0
Avista,2023,4,98620,0.0
PAC,2021,3,98937,0.0
Avista,2020,7,99148,0.0
PSE,2021,9,98513,0.0
PSE,2025,11,98418,0.0
PSE,2023,11,98033,0.0
Avista,2020,11,99129,0.0
Avista,2020,12,99006,0.0
CNG,2020,6,98524,0.0
PSE,2022,4,98239,0.0
NWN,2022,9,98668,0.0
CNG,2023,11,98277,0.0
CNG,2022,4,98611,0.0
PSE,2025,3,98260,0.0
PSE,2024,8,98503,0.0
NWN,2024,10,98762,0.0
NWN,2021,5,98026,0.0
PSE,2021,12,98230,0.0
Avista,2022,5,99223,0.0
PSE,2020,8,98388,0.0
PSE,2025,6,98248,0.0
PSE,2024,8,98375,0.0
PSE,2022,8,98466,0.0
PSE,2022,8,98109,0.0
CNG,2024,7,98271,0.0
PSE,2024,9,98125,0.0
CNG,2021,9,99362,0.0
Avista,2023,4,99040,0.0
PSE,2023,4,98110,0.0
PSE,2022,5,98108,0.0
PSE,2024,4,98531,0.0
NWN,2020,6,98683,0.0
PSE,2025,3,98262,0.0
Avista,2023,7,99026,0.0
Avista,2020,9,99159,0.0
PSE,2025,9,98422,0.0
PSE,2023,5,98290,0.0
PSE,2022,5,98338,0.0
Avista,2023,6,99151,0.0
PSE,2024,10,98466,0.0
NWN,2022,12,98612,0.0
PSE,2020,6,98029,0.0
NWN,2021,2,98601,0.0
CNG,2024,1,98930,0.0
PSE,2023,5,98037,0.0
Avista,2025,1,99037,0.0
PSE,2020,8,98019,0.0
Avista,2024,2,99205,0.0
Avista,2023,10,99341,0.0
PAC,2022,8,98937,0.0
Avista,2022,7,99335,0.0
PSE,2020,10,98374,0.0
PSE,2020,8,98070,0.0
NWN,2023,3,97301,0.0
Avista,2021,3,99004,0.0
PSE,2023,6,98106,0.0
PSE,2025,7,98033,0.0
PSE,2020,5,98168,0.0
NWN,2020,6,98605,0.0
PSE,2024,1,98188,0.0
PSE,2020,12,98031,0.0
PSE,2020,4,98498,0.0
Avista,2022,3,99144,0.0
Avista,2024,11,99037,0.0
CNG,2023,12,98244,0.0
PSE,2021,4,98424,0.0
PSE,2024,5,98388,0.0
Avista,2023,1,99003,0.0
PSE,2025,5,98335,0.0
Avista,2022,3,99148,0.0
PAC,2025,9,98938,2.32
Avista,2022,11,99203,0.0
Avista,2021,5,99371,0.0
PSE,2023,8,98006,0.0
Avista,2020,4,99158,0.0
PSE,2020,4,98052,0.0
Avista,2023,1,99018,0.0
Avista,2025,2,99205,0.0
Avista,2024,1,99181,0.0
PSE,2020,4,98332,0.0
NWN,2025,3,98661,0.0
NWN,2024,7,98674,0.0
PSE,2024,8,98074,0.0
PSE,2021,10,98021,0.0
CNG,2025,10,98276,0.0
PSE,2025,9,98516,0.0
Avista,2025,11,99169,0.0
Avista,2023,9,99216,0.0
Avista,2020,9,99134,0.0
PSE,2024,9,98188,0.0
PSE,2022,10,98125,0.0
Avista,2022,6,99217,0.0
PSE,2020,4,98148,0.0
PSE,2023,6,98596,0.0
PSE,2022,5,98087,0.0
NWN,2023,6,98626,0.0
PSE,2020,4,98023,0.0
PSE,2024,7,98373,0.0
CNG,2022,4,98951,0.0
PSE,2020,11,98108,0.0
CNG,2024,6,98557,0.0
PSE,2024,5,98117,0.0
PSE,2022,2,98922,0.0
Avista,2023,5,99122,0.0
PSE,2020,5,98367,0.0
PSE,2022,9,98057,0.0
NWN,2021,3,98682,0.0
PSE,2022,5,98155,0.0
Avista,2024,10,99033,0.0
Avista,2025,7,99169,0.0
PSE,2024,10,98133,0.0
PSE,2024,6,98941,0.0
PSE,2024,7,98033,0.0
CNG,2024,12,98611,0.0
Avista,2020,12,99029,0.0
PSE,2025,7,98178,0.0
PSE,2020,12,98230,0.0
NWN,2024,5,98684,0.0
Avista,2023,3,99179,0.0
CNG,2023,9,98366,0.0
PSE,2021,6,98266,0.0
PSE,2024,11,98106,0.0
PSE,2021,10,98248,0.0
CNG,2025,12,98550,0.0
Avista,2024,7,99218,0.0
Avista,2021,8,99224,0.0
CNG,2022,5,98223,0.0
Avista,2025,5,99143,0.0
CNG,2025,5,98801,0.0
PSE,2024,7,98087,0.0
PAC,2021,4,98939,0.0
Avista,2023,7,99203,0.0
PSE,2024,3,98262,0.0
PSE,2020,8,98004,0.0
PSE,2025,11,98027,0.0
NWN,2023,4,98671,4.27
CNG,2022,5,98221,0.0
PSE,2023,11,98237,0.0
Avista,2024,9,99117,0.0
PAC,2021,5,98932,0.0
PSE,2021,9,98026,0.0
Avista,2022,10,99023,0.0
PSE,2024,9,98042,0.0
NWN,2020,12,98604,0.0
Avista,2020,6,99207,0.0
Avista,2021,10,99260,0.0
PAC,2020,2,99301,1.0
CNG,2025,4,98247,0.0
PSE,2023,1,98056,0.0
CNG,2025,8,98220,0.0
PSE,2020,8,98283,0.0
Avista,2025,7,99179,0.0
CNG,2024,11,98903,0.0
CNG,2022,8,98276,0.0
PSE,2024,12,98589,0.0
PSE,2022,7,98030,0.0
Avista,2020,10,99176,0.0
PSE,2020,12,98360,0.0
Avista,2021,9,99164,0.0
NWN,2022,2,98864,0.0
NWN,2020,10,98671,0.0
PSE,2021,10,98266,0.0
NWN,2020,8,98629,0.0
CNG,2020,10,98520,0.0
CNG,2023,8,98837,0.0
PAC,2024,12,98937,0.0
Avista,2022,12,99113,0.0
PSE,2020,5,98262,0.0
PAC,2022,10,98942,0.0
PSE,2020,8,98003,0.0
Avista,2020,3,99034,0.0
Avista,2021,9,99009,0.0
PSE,2022,11,98275,0.0
Avista,2020,8,99021,0.0
PAC,2020,2,99363,19.0
Avista,2022,6,99224,0.0
PSE,2022,10,98926,0.0
CNG,2022,6,98674,0.0
CNG,2022,3,98942,0.0
PSE,2023,4,98388,0.0
Avista,2022,10,99201,0.0
PSE,2025,8,98258,0.0
CNG,2021,4,98520,0.0
CNG,2024,10,98563,0.0
NWN,2021,4,98127,0.0
CNG,2023,6,98936,0.0
CNG,2025,7,98563,0.0
PSE,2021,7,98926,0.0
NWN,2024,11,98682,0.0
CNG,2023,6,98367,0.0
PSE,2020,7,98337,0.0
PAC,2020,10,98923,0.0
CNG,2023,8,99324,0.0
CNG,2021,6,98226,0.0
Avista,2020,10,99128,0.0
CNG,2021,11,98584,0.0
PSE,2022,7,98058,0.0
PSE,2025,10,98373,0.0
Avista,2025,10,99011,0.0
CNG,2021,5,99350,0.0
PSE,2025,5,98380,0.0
PSE,2020,5,98273,0.0
PSE,2020,4,98275,0.0
PSE,2020,7,98404,0.0
Avista,2023,6,99039,0.0
Avista,2022,5,99137,0.0
NWN,2021,11,98660,0.0
PSE,2021,8,98390,0.0
PSE,2024,1,98922,0.0
NWN,2024,5,98661,0.0
NWN,2022,7,98683,0.0
Avista,2024,9,99148,0.0
CNG,2020,8,98295,0.0
PSE,2025,8,98273,0.0
CNG,2023,11,98232,0.0
CNG,2025,2,99354,0.0
PSE,2025,10,98310,0.0
PSE,2022,10,98178,0.0
PSE,2025,8,98166,0.0
CNG,2024,1,98524,0.0
PAC,2021,5,98952,0.0
Avista,2021,3,99134,0.0
PAC,2020,2,98908,2885.0
CNG,2021,11,99350,0.0
PSE,2025,6,98072,0.0
CNG,2020,8,99337,0.0
Avista,2022,6,99216,0.0
Avista,2021,7,99104,0.0
PSE,2023,7,98418,0.0
PSE,2022,9,98168,0.0
CNG,2023,9,98337,0.0
PSE,2024,11,98034,0.0
PSE,2021,6,98144,0.0
PSE,2022,10,98105,0.0
PAC,2024,7,99361,0.0
PSE,2023,11,98360,0.0
Avista,2021,3,99023,0.0
PSE,2021,8,98024,0.0
NWN,2021,4,98617,0.0
Avista,2025,6,99130,0.0
PSE,2021,8,98122,0.0
PSE,2025,3,98244,0.0
NWN,2021,3,97031,0.0
Avista,2022,7,99228,0.0
PSE,2024,11,98466,0.0
NWN,2022,12,98629,0.0
PSE,2023,2,98502,0.0
PSE,2020,4,98248,0.0
PSE,2025,5,98374,0.0
PAC,2022,1,99363,0.0
PSE,2024,9,98466,0.0
Avista,2020,4,99228,0.0
PSE,2025,6,98002,0.0
CNG,2025,6,99344,0.0
CNG,2024,5,98366,0.0
CNG,2021,7,98848,0.0
CNG,2020,7,98282,0.0
NWN,2023,4,98601,0.0
PSE,2023,11,98053,0.0
PAC,2020,7,98942,0.0
Avista,2025,3,99212,0.0
Avista,2022,5,99109,0.0
NWN,2022,6,97663,0.0
PSE,2023,4,98277,0.0
PSE,2023,9,98101,0.0
NWN,2023,2,98762,0.0
PSE,2022,10,98370,0.0
Avista,2025,7,99001,0.0
NWN,2025,1,98674,0.0
PSE,2025,3,98342,0.0
PSE,2025,12,98513,0.0
PSE,2021,9,98045,0.0
CNG,2023,8,99353,0.0
NWN,2024,9,97031,0.0
Avista,2021,2,99018,0.0
Avista,2021,10,99104,0.0
NWN,2022,6,98208,0.0
PSE,2022,7,98499,0.0
PSE,2021,2,98021,0.0
PSE,2022,9,98072,0.0
Avista,2020,6,99371,0.0
PSE,2025,8,98532,0.0
Avista,2024,1,99016,0.0
PAC,2020,3,98903,422.0
CNG,2024,8,98337,0.0
PAC,2022,8,99323,0.0
PSE,2022,3,98108,0.0
Avista,2020,6,99004,0.0
PSE,2022,4,98148,0.0
PSE,2023,1,98516,0.0
CNG,2021,1,99353,0.0
PAC,2024,3,98930,0.0
PAC,2023,11,99361,0.0
Avista,2022,7,99008,0.0
Avista,2020,12,99005,0.0
Avista,2022,7,99220,0.0
PSE,2024,11,98512,0.0
NWN,2021,9,98672,0.0
Avista,2024,1,99206,0.0
PSE,2023,12,98199,0.0
PSE,2024,3,98370,0.0
PAC,2022,4,98932,0.0
PAC,2021,12,98951,0.0
CNG,2025,1,99352,0.0
PAC,2021,10,99363,0.0
PSE,2021,3,98392,0.0
CNG,2020,2,98584,0.0
PAC,2022,3,99347,0.0
NWN,2022,12,98666,0.0
CNG,2021,8,98277,0.0
CNG,2023,11,98550,0.0
PSE,2023,12,98597,0.0
Avista,2022,12,99335,0.0
PSE,2022,3,98277,0.0
NWN,2022,3,98660,0.0
Avista,2025,11,99341,0.0
CNG,2021,7,98584,0.0
Avista,2021,1,99167,0.0
CNG,2022,5,98295,0.0
Avista,2023,1,99020,0.0
PSE,2023,5,98576,0.0
Avista,2025,3,99009,0.0
PSE,2025,5,98226,0.0
NWN,2025,3,98682,0.0
Avista,2020,7,99107,0.0
PSE,2024,7,98023,0.0
PSE,2020,9,98012,0.0
PSE,2022,11,98266,0.0
CNG,2021,2,98311,0.0
Avista,2024,12,99022,0.0
PAC,2020,10,99301,0.0
PSE,2025,6,98439,0.0
Avista,2020,6,99040,0.0
Avista,2021,4,99203,0.0
CNG,2023,12,98936,0.0
Avista,2024,2,99009,0.0
PSE,2022,1,98589,0.0
PAC,2023,2,99323,0.0
