Utility,Year,Month,Zip Code,Vintage,Arrearage_Amount
PSE,2020,11,98360,90 Days +,114473.58
Avista,2021,10,99179,Total Arrearages,5596.36
Avista,2024,3,99167,60 Days,868.99
PSE,2020,7,98323,90 Days +,5639.89
PSE,2021,1,98502,90 Days +,337239.15
Avista,2020,8,99223,30 Days,48328.73
PSE,2024,1,98225,90 Days +,675381.18
Avista,2021,8,99160,30 Days,233.44
PSE,2024,11,98042,90 Days +,1009836.31
CNG,2020,11,98520,Total Arrearages,21051.5
PSE,2021,12,98359,90 Days +,96294.95
PSE,2024,12,98403,90 Days +,22780.6
PSE,2021,1,98568,Total Arrearages,0.2
PSE,2022,8,98220,30 Days,3147.94
PSE,2024,7,98370,90 Days +,660327.1
NWN,2024,6,98683,30 Days,58154.35
PSE,2025,4,98014,60 Days,50507.03
CNG,2020,6,98345,90 Days +,753.46
PSE,2021,3,98925,Total Arrearages,56774.73
CNG,2023,8,98244,90 Days +,0.0
Avista,2022,11,99019,90 Days +,47202.45
Avista,2023,10,99219,30 Days,0.0
PSE,2021,8,98040,Total Arrearages,225020.0
Avista,2020,6,99031,90 Days +,5909.41
PSE,2023,7,98077,90 Days +,124350.37
PAC,2021,4,98921,Total Arrearages,33885.97
PAC,2020,3,98902,30 Days,408410.38
NWN,2020,9,98602,Total Arrearages,0.0
PSE,2023,8,98406,Total Arrearages,192014.249999999
CNG,2022,6,98277,30 Days,14028.5
PSE,2020,7,98366,60 Days,76184.39
PSE,2021,12,98010,60 Days,7966.72
PSE,2024,10,98354,60 Days,4044.09
NWN,2021,2,98864,90 Days +,0.0
Avista,2020,10,99018,60 Days,421.08
CNG,2022,12,98223,60 Days,6030.46
Avista,2023,11,99021,90 Days +,25844.14
Avista,2021,7,99169,30 Days,2318.91
PSE,2023,10,98531,90 Days +,159177.579999999
PSE,2024,5,98053,60 Days,19991.73
PAC,2024,7,98903,30 Days,152827.79
PAC,2023,3,99328,60 Days,6771.71
CNG,2022,2,98264,60 Days,11729.84
PSE,2023,10,98466,Total Arrearages,144386.679999999
Avista,2024,10,99032,60 Days,1746.23
CNG,2020,9,98951,60 Days,721.54
PSE,2024,12,98223,90 Days +,9356.68
CNG,2024,7,98273,90 Days +,38193.45
Avista,2021,2,99171,30 Days,2429.22
Avista,2024,2,99344,Total Arrearages,101486.2
PSE,2022,4,98033,30 Days,101632.05
NWN,2023,4,98661,90 Days +,5737.52
NWN,2025,7,98601,Total Arrearages,0.0
PSE,2024,5,98253,Total Arrearages,48686.06
PSE,2022,10,98295,30 Days,7319.13
PSE,2021,4,98274,90 Days +,129633.3
Avista,2021,8,98648,90 Days +,4384.84
PSE,2025,5,98403,30 Days,13896.33
PSE,2022,12,98010,90 Days +,115440.14
PSE,2020,6,98272,30 Days,11194.24
PSE,2021,8,98332,90 Days +,25858.0
Avista,2020,10,98648,Total Arrearages,3218.58
PSE,2020,4,98264,30 Days,44749.04
PSE,2025,2,98146,60 Days,22535.89
Avista,2021,8,99021,Total Arrearages,86280.61
Avista,2021,1,99179,Total Arrearages,7745.12
Avista,2024,8,99176,30 Days,187.1
CNG,2023,5,98611,30 Days,1121.85
PSE,2023,1,98019,Total Arrearages,265786.22
CNG,2023,4,99344,30 Days,20506.96
Avista,2020,9,99138,Total Arrearages,29172.77
CNG,2021,5,98563,60 Days,1740.58
PSE,2024,4,98236,30 Days,35501.49
PSE,2025,7,98332,60 Days,8490.65
PAC,2021,10,98921,Total Arrearages,33401.48
PSE,2024,8,98047,60 Days,3099.33
Avista,2021,8,99012,30 Days,2086.42
PSE,2022,3,98418,30 Days,32988.45
PSE,2021,4,98133,60 Days,14536.99
CNG,2021,12,98802,30 Days,1206.62
CNG,2021,6,98223,90 Days +,33097.42
PSE,2022,9,98047,30 Days,36216.66
PSE,2023,6,98039,60 Days,5503.71
CNG,2021,6,98247,Total Arrearages,18010.03
PSE,2022,9,98235,90 Days +,9212.91
PSE,2020,6,98188,60 Days,72358.68
PSE,2023,3,98943,90 Days +,30562.69
PSE,2020,8,98383,Total Arrearages,218431.57
PSE,2022,8,98056,90 Days +,729697.470000001
PSE,2025,1,98033,30 Days,94359.37
PSE,2021,2,98373,30 Days,102853.72
Avista,2024,1,99201,60 Days,48360.28
Avista,2023,11,99110,30 Days,2029.29
Avista,2021,9,98648,Total Arrearages,4579.21
NWN,2022,10,98628,90 Days +,5002.42
PSE,2021,10,98277,90 Days +,630691.29
PAC,2025,3,98903,30 Days,478532.95
PSE,2023,6,98074,Total Arrearages,379975.529999999
PAC,2023,9,98937,30 Days,55331.67
Avista,2022,9,99128,30 Days,722.92
PSE,2022,7,98019,60 Days,27623.99
CNG,2022,4,98930,Total Arrearages,31657.12
PAC,2023,8,98937,90 Days +,155243.1
PSE,2024,6,98392,60 Days,24979.34
Avista,2023,6,99034,60 Days,166.62
Avista,2021,11,99130,60 Days,637.31
PAC,2025,9,98942,30 Days,344625.76
PSE,2022,12,98283,30 Days,791.53
PSE,2022,7,98102,Total Arrearages,93895.49
Avista,2023,12,99202,30 Days,50384.16
CNG,2021,7,98584,90 Days +,16306.81
PSE,2020,12,98010,90 Days +,57113.46
Avista,2025,12,99126,30 Days,3822.72
CNG,2021,3,98292,60 Days,7325.56
Avista,2020,7,99031,60 Days,772.36
PSE,2021,10,98439,90 Days +,178889.64
CNG,2024,11,98225,Total Arrearages,47571.68
PSE,2021,6,98404,90 Days +,127908.96
PSE,2022,12,98039,90 Days +,15223.39
PSE,2021,8,98240,Total Arrearages,97433.0
PSE,2020,7,98201,90 Days +,43075.72
PAC,2021,6,99361,Total Arrearages,58020.82
CNG,2024,10,99352,30 Days,9717.18
PSE,2023,4,98230,30 Days,100235.809999999
Avista,2022,5,99102,30 Days,2295.65
PAC,2023,2,98908,90 Days +,70138.27
PSE,2022,1,98516,90 Days +,231551.7
PSE,2022,5,98346,60 Days,75147.99
PSE,2020,11,98178,90 Days +,70932.95
Avista,2025,3,99013,Total Arrearages,68513.46
Avista,2023,2,99003,90 Days +,21697.24
PSE,2021,5,98926,60 Days,25923.21
CNG,2023,3,98528,90 Days +,468.79
Avista,2023,12,99103,60 Days,808.86
NWN,2025,4,98612,Total Arrearages,0.0
NWN,2022,8,98864,30 Days,0.0
PSE,2022,7,98055,Total Arrearages,1297919.18999999
PAC,2021,1,98935,30 Days,7966.52
PSE,2024,9,98531,60 Days,20209.32
PSE,2020,7,98323,Total Arrearages,11866.9
CNG,2020,7,98632,30 Days,2513.98
NWN,2023,11,98684,Total Arrearages,32461.45
CNG,2024,11,98310,Total Arrearages,49954.38
PSE,2021,6,98232,60 Days,7848.98
PAC,2024,10,98936,30 Days,41397.53
CNG,2022,4,98837,Total Arrearages,15135.81
NWN,2023,2,98683,30 Days,108212.73
PSE,2025,6,98392,Total Arrearages,159925.95
Avista,2025,10,99026,60 Days,632.55
CNG,2023,10,98948,Total Arrearages,30800.33
PSE,2024,4,98031,30 Days,359387.87
Avista,2025,11,99223,60 Days,78208.54
PSE,2023,11,98022,30 Days,109635.43
PSE,2020,4,98144,60 Days,14840.51
PSE,2020,4,98941,60 Days,4198.9
PAC,2020,3,98935,30 Days,41315.9
PSE,2025,7,98188,60 Days,115549.17
PAC,2025,4,98951,60 Days,171421.44
Avista,2025,2,99212,90 Days +,88267.8
PSE,2024,6,98177,30 Days,23437.23
Avista,2025,8,99143,60 Days,839.95
PSE,2021,3,98342,30 Days,5911.4
Avista,2025,7,99027,Total Arrearages,51475.84
PSE,2022,2,98258,90 Days +,105488.28
Avista,2020,9,99027,30 Days,12028.57
NWN,2020,3,98663,60 Days,3040.29
PSE,2021,9,98445,90 Days +,124050.0
Avista,2024,8,99134,Total Arrearages,14113.92
CNG,2022,6,98951,Total Arrearages,13263.39
Avista,2022,4,99018,60 Days,397.59
Avista,2022,4,99126,60 Days,2456.54
CNG,2024,2,98944,Total Arrearages,51074.3
PSE,2020,12,98418,60 Days,4862.82
PSE,2020,6,98221,60 Days,23631.21
Avista,2023,5,99164,30 Days,78.89
CNG,2021,1,99353,Total Arrearages,3711.64
CNG,2023,9,98948,60 Days,4683.42
PSE,2020,3,98925,30 Days,11673.96
PSE,2024,8,98516,90 Days +,545858.09
PSE,2022,3,98353,90 Days +,345.76
Avista,2022,2,99181,Total Arrearages,63718.78
Avista,2023,1,99004,60 Days,4708.73
PSE,2024,9,98281,Total Arrearages,74770.42
NWN,2024,10,98208,90 Days +,0.0
NWN,2024,9,98674,60 Days,0.0
PSE,2024,6,98006,Total Arrearages,698247.75
PSE,2020,10,98439,Total Arrearages,156261.42
PSE,2023,6,98042,30 Days,322488.37
PSE,2025,2,98255,60 Days,15.92
PSE,2021,7,98108,Total Arrearages,163649.0
PSE,2022,5,98022,Total Arrearages,935083.679999999
PSE,2024,11,98290,90 Days +,53843.41
CNG,2020,7,98366,90 Days +,61420.75
PSE,2020,11,98198,Total Arrearages,752126.33
PSE,2021,4,98104,60 Days,473.42
PSE,2021,2,98443,30 Days,2731.16
PSE,2022,4,98532,60 Days,9787.09
PSE,2023,8,98258,Total Arrearages,438293.849999999
PSE,2025,1,98021,60 Days,13610.3
PAC,2021,9,99323,30 Days,29219.9
PSE,2025,9,98321,90 Days +,354113.13
PSE,2022,3,98407,60 Days,25794.0
PAC,2020,10,98933,Total Arrearages,26218.76
Avista,2023,12,99025,60 Days,3388.39
CNG,2024,4,98936,30 Days,12766.93
PSE,2020,10,98244,60 Days,10107.02
PSE,2023,9,98188,30 Days,111135.32
PAC,2024,4,98952,90 Days +,71773.84
PSE,2022,3,98941,60 Days,5936.89
PSE,2021,7,98264,90 Days +,198700.0
NWN,2025,5,98626,Total Arrearages,0.0
Avista,2025,8,99220,Total Arrearages,0.0
CNG,2022,9,98611,30 Days,142.65
NWN,2022,10,98663,30 Days,3783.91
PSE,2022,4,98498,60 Days,157755.45
PSE,2023,8,98387,60 Days,65654.34
PSE,2021,8,98272,60 Days,10986.0
Avista,2021,12,99143,90 Days +,1113.3
NWN,2022,2,98675,30 Days,0.0
Avista,2022,6,99137,30 Days,2071.67
PSE,2025,3,98403,60 Days,7428.06
PSE,2023,10,98036,90 Days +,153187.85
PSE,2020,9,98003,Total Arrearages,1115814.13
NWN,2021,4,98762,90 Days +,0.0
PSE,2022,11,98332,90 Days +,44111.65
PSE,2024,4,98359,30 Days,36906.83
CNG,2024,2,98557,60 Days,55.22
Avista,2024,9,99402,60 Days,2194.23
Avista,2020,8,99008,60 Days,2068.01
CNG,2024,3,98220,90 Days +,942.39
NWN,2021,8,98674,90 Days +,0.0
PSE,2021,9,98444,30 Days,10109.0
CNG,2020,8,98345,90 Days +,630.92
PSE,2021,10,98375,60 Days,80350.39
PSE,2022,2,98239,60 Days,9523.94
CNG,2022,7,98257,60 Days,1308.02
PSE,2022,1,98110,60 Days,15891.22
PAC,2024,8,98947,Total Arrearages,101663.16
PSE,2021,9,98271,90 Days +,53233.0
Avista,2020,10,99126,90 Days +,7522.44
PSE,2024,1,98068,30 Days,2755.14
PSE,2023,5,98941,90 Days +,22213.69
PAC,2025,5,98935,60 Days,37190.22
PSE,2020,5,98223,Total Arrearages,6415.67
PSE,2021,5,98053,30 Days,65331.18
PSE,2021,6,98335,30 Days,9843.31
PSE,2021,6,98260,30 Days,17247.82
PAC,2024,10,98953,30 Days,60260.06
PSE,2022,3,98445,30 Days,55418.35
PAC,2021,6,98951,30 Days,177460.44
Avista,2021,6,99326,Total Arrearages,830.99
PSE,2025,7,98328,Total Arrearages,65823.1
Avista,2021,9,99204,90 Days +,199481.7
Avista,2022,9,99033,30 Days,2147.82
CNG,2021,3,98930,90 Days +,17124.22
PSE,2020,8,98105,90 Days +,35469.55
NWN,2022,4,97663,90 Days +,0.0
PSE,2023,3,98270,Total Arrearages,733183.7
Avista,2024,12,99224,90 Days +,39682.26
PSE,2024,9,98232,Total Arrearages,96801.61
PSE,2025,7,98136,Total Arrearages,83899.52
CNG,2024,2,99350,Total Arrearages,3753.56
PSE,2023,7,98057,30 Days,83359.27
Avista,2025,4,99170,90 Days +,3228.84
Avista,2021,8,99005,60 Days,10117.71
PAC,2024,12,98603,Total Arrearages,0.0
PSE,2024,1,98010,30 Days,51084.12
Avista,2023,6,99011,Total Arrearages,0.0
PSE,2023,4,98943,30 Days,18586.63
PSE,2020,4,98264,Total Arrearages,279946.69
PSE,2024,6,98198,30 Days,311131.67
NWN,2022,10,98666,60 Days,0.0
CNG,2020,3,98257,60 Days,3194.88
PSE,2020,12,98597,30 Days,37010.81
PSE,2020,4,98275,90 Days +,9839.04
Avista,2020,11,99148,30 Days,5291.11
PSE,2024,5,98115,Total Arrearages,299158.449999999
CNG,2022,5,98837,Total Arrearages,14740.52
CNG,2025,4,98271,Total Arrearages,24454.35
NWN,2024,2,98626,Total Arrearages,0.0
Avista,2025,12,99218,30 Days,40902.21
PSE,2022,6,98531,Total Arrearages,221657.86
CNG,2021,1,98221,30 Days,28715.03
PSE,2021,2,98323,60 Days,3585.14
PSE,2025,7,98580,30 Days,33898.98
CNG,2022,9,98902,30 Days,23684.84
PSE,2024,9,98257,60 Days,17742.51
Avista,2022,5,99179,90 Days +,4745.06
NWN,2020,4,98683,30 Days,61019.61
PSE,2025,3,98342,Total Arrearages,59955.24
CNG,2024,8,99353,90 Days +,212.53
Avista,2023,12,99003,Total Arrearages,19896.55
PSE,2025,2,98273,Total Arrearages,1152773.82999999
CNG,2020,9,98908,60 Days,8341.21
PSE,2022,8,98201,Total Arrearages,233475.4
CNG,2023,8,98220,Total Arrearages,1410.14
CNG,2020,6,98240,Total Arrearages,3018.35
PSE,2022,11,98122,30 Days,21696.75
PSE,2021,9,98597,60 Days,67675.0
PSE,2025,8,98465,30 Days,4472.29
PSE,2022,5,98230,60 Days,57234.16
Avista,2022,12,99013,90 Days +,26457.34
PSE,2024,8,98383,30 Days,62440.34
PSE,2020,9,98108,90 Days +,53330.66
CNG,2025,2,98837,Total Arrearages,9564.43
CNG,2025,4,99301,30 Days,25617.61
NWN,2023,4,98682,60 Days,23730.44
CNG,2024,9,98226,Total Arrearages,49759.9
Avista,2025,12,99014,Total Arrearages,583.53
PSE,2024,6,98506,60 Days,100871.17
PSE,2021,9,98122,Total Arrearages,153163.0
PSE,2023,6,98224,60 Days,2880.45
PAC,2021,12,98953,60 Days,21580.63
Avista,2023,7,99111,60 Days,3710.53
PSE,2020,12,98225,Total Arrearages,415817.82
Avista,2020,6,99021,90 Days +,41072.08
PSE,2024,1,98224,30 Days,1492.04
CNG,2024,12,98229,30 Days,28407.65
PSE,2021,1,98072,Total Arrearages,184829.32
Avista,2021,1,98620,30 Days,2195.35
PSE,2023,11,98576,Total Arrearages,324451.66
Avista,2024,2,99179,90 Days +,3339.2
Avista,2025,3,99111,Total Arrearages,43768.2
NWN,2021,2,98648,30 Days,0.0
PSE,2022,3,98264,60 Days,63522.33
PSE,2024,8,98122,90 Days +,233023.78
Avista,2025,6,99341,Total Arrearages,13697.6
CNG,2023,8,98244,Total Arrearages,5.0
PSE,2022,7,98576,30 Days,42244.93
CNG,2023,4,98366,90 Days +,35992.33
PSE,2021,4,98530,30 Days,10263.77
PSE,2022,11,98092,60 Days,185253.01
PSE,2021,1,98116,60 Days,2584.03
CNG,2020,6,98903,90 Days +,18123.4
PSE,2022,5,98346,Total Arrearages,364395.71
PSE,2024,11,98296,30 Days,10298.33
CNG,2020,4,98277,30 Days,19249.47
Avista,2025,2,99204,60 Days,22667.72
CNG,2022,10,98345,90 Days +,1288.3
PSE,2022,6,98360,30 Days,77463.03
NWN,2025,5,98629,Total Arrearages,27123.15
NWN,2022,7,98612,Total Arrearages,0.0
CNG,2021,4,98233,60 Days,14846.53
NWN,2022,12,98666,Total Arrearages,0.0
PAC,2022,2,98947,Total Arrearages,158619.0
CNG,2021,6,98312,90 Days +,63902.12
PSE,2022,9,98155,90 Days +,118029.68
PSE,2020,7,98240,60 Days,7629.26
PSE,2021,7,98208,60 Days,25914.0
NWN,2022,5,98610,90 Days +,4808.05
CNG,2022,8,98611,Total Arrearages,109.6
NWN,2025,9,98307,60 Days,0.0
PSE,2020,10,98925,30 Days,1783.38
PSE,2024,1,98122,30 Days,43713.9
CNG,2023,12,98223,30 Days,35098.86
PSE,2023,11,98371,90 Days +,563384.84
CNG,2021,6,99323,90 Days +,121.07
NWN,2021,11,98626,60 Days,0.0
PSE,2025,5,98104,60 Days,2484.76
PSE,2023,2,98375,Total Arrearages,906598.13
Avista,2024,10,99205,30 Days,121179.49
NWN,2023,6,98682,Total Arrearages,118842.65
PSE,2024,9,98248,Total Arrearages,1436918.74
CNG,2025,1,98292,Total Arrearages,42967.87
PSE,2023,2,98332,90 Days +,36239.72
PSE,2025,2,98934,30 Days,18086.58
PSE,2023,3,98177,90 Days +,57089.62
PSE,2023,6,98010,60 Days,40282.52
Avista,2022,10,99027,60 Days,144469.56
PAC,2020,3,98920,Total Arrearages,109.1
PSE,2024,3,98107,30 Days,33735.9
PSE,2022,2,98008,Total Arrearages,430852.6
Avista,2023,2,99018,90 Days +,99.45
PSE,2024,3,98941,60 Days,10181.27
Avista,2024,2,99111,30 Days,8578.48
PSE,2020,5,98260,60 Days,12710.23
PSE,2021,7,98430,Total Arrearages,218.0
PSE,2024,8,98274,30 Days,66254.93
PSE,2020,3,98295,30 Days,8850.43
PSE,2020,3,98253,Total Arrearages,16655.02
Avista,2020,11,99141,Total Arrearages,85897.44
Avista,2020,6,99224,90 Days +,123901.96
PSE,2022,2,98391,30 Days,296139.03
CNG,2024,5,99323,Total Arrearages,1711.21
PSE,2022,2,98589,60 Days,25565.91
PSE,2023,1,98087,30 Days,36758.44
CNG,2021,8,98528,30 Days,273.52
PSE,2023,4,98040,Total Arrearages,408763.699999999
PSE,2022,12,98371,Total Arrearages,653949.51
Avista,2023,5,99040,90 Days +,36545.14
Avista,2023,9,99001,30 Days,6466.8
NWN,2025,9,98642,Total Arrearages,30023.03
PSE,2023,2,98052,Total Arrearages,1273300.77
Avista,2025,6,99130,30 Days,3275.46
PSE,2022,8,98014,90 Days +,86600.15
PSE,2022,12,98943,60 Days,1948.33
CNG,2023,6,99337,60 Days,9481.14
PSE,2023,10,98038,60 Days,94848.96
CNG,2022,1,98367,30 Days,18805.18
PSE,2021,5,98467,Total Arrearages,71595.97
PSE,2025,5,98342,30 Days,9306.95
NWN,2024,7,98686,30 Days,22681.13
PSE,2022,5,98591,30 Days,1057.73
NWN,2022,3,98682,90 Days +,141455.09
PSE,2025,8,98424,Total Arrearages,93219.06
Avista,2021,1,99110,Total Arrearages,31214.16
PSE,2025,5,98244,30 Days,38443.06
NWN,2023,9,98668,Total Arrearages,0.0
CNG,2022,2,98611,90 Days +,15.3
PSE,2022,7,98596,90 Days +,6698.94
PSE,2020,11,98332,90 Days +,22159.91
Avista,2022,5,99159,60 Days,2196.38
PSE,2023,3,98513,30 Days,279763.97
Avista,2025,6,99179,Total Arrearages,8096.43
Avista,2020,6,99109,60 Days,7802.39
PSE,2021,6,98296,30 Days,11698.57
PSE,2023,1,98531,60 Days,9617.14
CNG,2021,1,98366,Total Arrearages,100450.85
Avista,2020,7,99006,90 Days +,40550.52
PSE,2022,12,98042,30 Days,154085.079999999
Avista,2023,8,99027,30 Days,17750.87
CNG,2022,8,98524,60 Days,21.13
PSE,2024,8,98126,90 Days +,159397.4
NWN,2020,5,98762,90 Days +,0.0
PSE,2020,7,98360,Total Arrearages,191985.85
Avista,2020,6,99014,90 Days +,1349.51
Avista,2024,6,99039,30 Days,672.57
Avista,2021,12,99204,60 Days,11994.48
Avista,2023,8,99137,60 Days,1224.65
Avista,2021,12,99163,Total Arrearages,323063.7
NWN,2022,12,98648,90 Days +,0.0
Avista,2021,1,99158,30 Days,233.4
CNG,2022,5,99344,60 Days,6723.78
PSE,2025,7,98373,60 Days,123529.53
Avista,2023,6,99176,Total Arrearages,424.0
NWN,2021,11,98686,Total Arrearages,49046.86
PSE,2024,6,98366,60 Days,247555.63
PSE,2022,2,98055,60 Days,94591.35
Avista,2024,3,99159,90 Days +,8970.01
NWN,2022,7,98762,60 Days,0.0
PAC,2022,4,98908,30 Days,447775.079999999
PSE,2023,6,98146,30 Days,46171.72
PSE,2022,1,98116,Total Arrearages,99191.52
Avista,2020,9,99027,Total Arrearages,87480.03
PSE,2020,6,98053,90 Days +,43743.09
NWN,2022,6,98684,30 Days,59584.0
PSE,2020,11,98922,90 Days +,122141.19
PSE,2022,8,98940,Total Arrearages,43197.83
Avista,2024,7,99006,60 Days,9456.13
PSE,2022,2,98502,90 Days +,318096.41
PSE,2025,5,98188,Total Arrearages,1419959.83
CNG,2023,7,99362,60 Days,20284.38
PSE,2022,11,98038,90 Days +,646916.829999999
CNG,2024,4,98244,30 Days,217.35
Avista,2023,3,99403,90 Days +,78134.0
Avista,2023,4,99130,90 Days +,2548.84
PAC,2023,12,98932,30 Days,71599.59
PSE,2024,2,98136,Total Arrearages,125900.17
PSE,2023,6,98589,Total Arrearages,479464.78
PAC,2022,6,98908,30 Days,287980.73
PSE,2020,8,98208,90 Days +,83560.39
PSE,2024,11,98092,30 Days,204525.99
Avista,2025,12,99003,60 Days,4052.2
CNG,2021,12,98366,Total Arrearages,59909.22
Avista,2024,8,99403,Total Arrearages,122429.02
CNG,2024,1,98225,90 Days +,8725.96
PSE,2025,1,98065,60 Days,25736.4
PSE,2024,10,98589,Total Arrearages,440196.37
CNG,2023,4,98292,60 Days,6914.09
NWN,2024,5,98626,Total Arrearages,0.0
PSE,2021,1,98002,Total Arrearages,1652812.96
PSE,2020,11,98408,60 Days,7678.98
CNG,2023,6,98584,30 Days,13207.45
PAC,2024,5,98901,Total Arrearages,1438414.1
Avista,2020,9,99122,30 Days,4399.21
PAC,2024,12,99348,90 Days +,778.91
PSE,2020,12,98024,60 Days,4057.18
PSE,2020,3,98502,30 Days,110485.96
PSE,2024,9,98006,60 Days,64523.69
CNG,2023,11,98674,30 Days,3203.63
NWN,2020,3,98208,90 Days +,0.0
Avista,2021,5,99130,30 Days,2485.08
Avista,2025,8,99111,60 Days,5362.19
CNG,2023,5,98312,60 Days,30475.15
PSE,2023,5,98204,60 Days,37518.16
PSE,2021,8,98026,30 Days,13756.0
PSE,2020,9,98029,Total Arrearages,274038.77
PSE,2021,11,98260,90 Days +,73403.87
PSE,2023,3,98446,30 Days,35274.92
NWN,2021,10,98661,Total Arrearages,94868.77
PSE,2025,8,98506,Total Arrearages,739916.4
PSE,2024,1,98038,90 Days +,542067.499999999
CNG,2023,2,98282,30 Days,4351.37
PAC,2021,6,99301,60 Days,253.09
Avista,2025,12,98648,90 Days +,1558.83
PAC,2024,11,98904,30 Days,33.06
NWN,2024,1,98683,90 Days +,7564.75
CNG,2024,4,98366,90 Days +,38207.23
NWN,2023,7,98628,Total Arrearages,0.0
PSE,2023,5,98004,90 Days +,389992.789999999
PSE,2024,6,98288,60 Days,4036.58
PSE,2021,3,98579,60 Days,50275.13
PSE,2024,12,98270,30 Days,76653.94
Avista,2025,9,99163,90 Days +,122952.33
CNG,2021,4,98632,60 Days,2851.03
Avista,2022,7,99181,Total Arrearages,57916.13
PSE,2025,4,98077,90 Days +,57704.82
PSE,2021,7,98237,Total Arrearages,360835.0
PSE,2020,6,98058,60 Days,108918.0
PSE,2022,11,98104,30 Days,1827.75
PSE,2020,5,98506,30 Days,74228.96
PSE,2022,12,98359,30 Days,12268.19
Avista,2021,3,99128,30 Days,703.9
PAC,2024,9,99347,90 Days +,13677.9
PSE,2024,9,98208,60 Days,34161.26
CNG,2022,11,98903,Total Arrearages,105736.0
CNG,2025,7,98271,30 Days,3785.89
PSE,2022,6,98257,90 Days +,79004.61
PAC,2021,11,99329,90 Days +,1444.02
PSE,2022,2,98374,90 Days +,550803.7
PSE,2023,3,98226,90 Days +,535691.77
Avista,2025,3,99009,60 Days,8729.89
PSE,2021,9,98288,60 Days,1163.0
PSE,2025,2,98011,30 Days,111070.34
Avista,2025,10,99110,60 Days,443.14
PSE,2024,6,98021,60 Days,27321.79
CNG,2021,4,99344,90 Days +,8414.5
Avista,2023,6,99129,60 Days,1851.62
Avista,2022,12,99341,Total Arrearages,10797.89
NWN,2021,7,98604,60 Days,14788.27
Avista,2024,10,99019,Total Arrearages,66391.88
Avista,2021,4,98648,Total Arrearages,5804.31
CNG,2021,7,99352,60 Days,3749.3
PAC,2024,7,98939,90 Days +,22573.86
Avista,2020,7,99023,60 Days,140.43
PSE,2025,3,98112,60 Days,15608.59
CNG,2024,1,98247,60 Days,2193.56
Avista,2025,11,99020,30 Days,424.63
Avista,2025,7,99111,Total Arrearages,51054.23
NWN,2020,3,98668,60 Days,0.0
Avista,2023,2,99034,90 Days +,1572.14
Avista,2023,8,99103,60 Days,892.32
Avista,2023,5,99212,60 Days,101354.54
Avista,2022,6,99402,30 Days,2358.33
PSE,2024,2,98312,30 Days,264522.43
PAC,2024,6,99329,Total Arrearages,3874.64
PSE,2024,2,98006,60 Days,86406.63
PSE,2021,12,98346,30 Days,8315.33
NWN,2025,7,98628,Total Arrearages,1043.7
Avista,2022,8,99144,30 Days,0.0
Avista,2023,9,99030,90 Days +,636.81
NWN,2024,7,98682,Total Arrearages,184005.93
PSE,2021,3,98226,Total Arrearages,1077441.64
Avista,2024,10,99260,30 Days,0.0
NWN,2024,7,98648,30 Days,0.0
PSE,2020,3,98168,30 Days,41539.21
PSE,2020,6,98232,60 Days,8600.21
CNG,2020,4,98944,90 Days +,21624.98
PSE,2024,12,98366,Total Arrearages,1502131.00999999
PAC,2022,11,99360,90 Days +,3.0
CNG,2025,3,98311,Total Arrearages,129782.65
PSE,2024,6,98372,30 Days,209161.55
PSE,2023,6,98121,90 Days +,18747.76
CNG,2023,4,98220,90 Days +,2757.21
PSE,2023,2,98031,90 Days +,666657.379999999
PSE,2021,12,98310,90 Days +,265042.72
PSE,2022,7,98074,Total Arrearages,313718.09
PAC,2024,1,98944,30 Days,298800.46
PAC,2020,5,98951,Total Arrearages,392763.44
Avista,2025,8,99204,Total Arrearages,89266.69
CNG,2024,1,98257,60 Days,852.32
PSE,2022,5,98027,30 Days,109971.16
Avista,2025,4,99212,60 Days,99805.96
PSE,2025,1,98204,90 Days +,78927.17
Avista,2021,6,99029,30 Days,589.78
PSE,2023,3,98003,30 Days,596282.879999999
Avista,2022,9,99148,90 Days +,14151.96
PSE,2023,4,98323,Total Arrearages,65932.73
Avista,2023,2,99170,90 Days +,1859.55
CNG,2021,8,98901,90 Days +,41499.21
PSE,2021,6,98011,90 Days +,155980.91
Avista,2021,3,99102,90 Days +,17021.07
NWN,2020,6,98661,Total Arrearages,80814.61
PAC,2023,6,98923,90 Days +,3141.19
PSE,2022,11,98006,30 Days,62064.78
CNG,2024,6,98626,90 Days +,3579.64
Avista,2022,1,99157,Total Arrearages,15298.46
PAC,2020,8,98921,60 Days,3369.01
CNG,2021,5,98584,60 Days,5928.32
CNG,2022,1,98367,90 Days +,3596.06
PSE,2025,3,98022,60 Days,103804.52
Avista,2020,5,99004,60 Days,8622.5
PAC,2020,8,98951,30 Days,88689.45
Avista,2023,2,99122,30 Days,10218.17
PAC,2021,11,98904,60 Days,0.0
PSE,2025,5,98396,60 Days,11505.68
CNG,2020,12,98584,90 Days +,13407.0
Avista,2024,1,99019,Total Arrearages,60300.95
PSE,2022,8,98178,Total Arrearages,206985.659999999
PAC,2021,2,98947,Total Arrearages,119144.6
